distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
three_vals,Selection Sort,iterative,100,100,sorted,50,0.0000095,0.0000097,0.0000117,387.7227,4950,66,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100,100,reverse,50,0.0000085,0.0000095,0.0000301,387.7227,4950,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100,100,nearly_sorted,50,0.0000096,0.00000974,0.0000101,387.7227,4950,66,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100,100,all_identical,50,0.0000085,0.00000902,0.0000235,387.7227,4950,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1k,1000,random,50,0.0007882,0.00081962,0.0011631,387.7227,499500,669,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1k,1000,sorted,50,0.0007876,0.00082491,0.0013458,387.7227,499500,669,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1k,1000,reverse,50,0.0007856,0.0008204,0.0011319,387.7227,499500,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1k,1000,nearly_sorted,50,0.0007893,0.00085467,0.0012254,387.7227,499500,668,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1k,1000,all_identical,50,0.0007857,0.00082578,0.0012178,387.7227,499500,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,random,1,0.0806314,0.0806314,0.0806314,387.7227,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,sorted,1,0.0804556,0.0804556,0.0804556,387.7227,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,reverse,1,0.0809215,0.0809215,0.0809215,387.7227,49995000,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,nearly_sorted,1,0.0800712,0.0800712,0.0800712,387.7227,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,all_identical,1,0.081295,0.081295,0.081295,387.7227,49995000,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100k,100000,random,1,7.9641667,7.9641667,7.9641667,387.7227,4999950000,66758,not_checked,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100k,100000,sorted,1,7.9278101,7.9278101,7.9278101,387.7227,4999950000,34170,not_checked,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100k,100000,reverse,1,7.9119023,7.9119023,7.9119023,387.7227,4999950000,0,not_checked,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100k,100000,nearly_sorted,1,7.9816853,7.9816853,7.9816853,387.7227,4999950000,66756,not_checked,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,100k,100000,all_identical,1,7.9162669,7.9162669,7.9162669,387.7227,4999950000,0,not_checked,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,1m,1000000,random,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,reverse,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,nearly_sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,all_identical,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,10m,10000000,random,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,10m,10000000,sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,10m,10000000,reverse,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,10m,10000000,nearly_sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,10m,10000000,all_identical,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100m,100000000,random,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100m,100000000,sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100m,100000000,reverse,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100m,100000000,nearly_sorted,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100m,100000000,all_identical,0,,,,,,,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10,10,random,50,0,0.00000008,0.0000003,387.7031,20,11,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,sorted,50,0,0.00000005,0.0000002,387.7227,9,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,reverse,50,0.0000001,0.00000012,0.0000003,387.7227,36,29,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,nearly_sorted,50,0,0.00000006,0.0000002,387.7227,17,8,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10,10,all_identical,50,0,0.00000005,0.0000002,387.7227,9,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,random,50,0.0000002,0.00000032,0.0000006,387.7227,69,51,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,sorted,50,0,0.00000007,0.0000001,387.7227,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,reverse,50,0.0000003,0.00000036,0.0000005,387.7227,138,121,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,nearly_sorted,50,0,0.00000008,0.0000002,387.7227,22,3,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,20,20,all_identical,50,0,0.00000007,0.0000001,387.7227,19,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,random,50,0.0000009,0.00000098,0.0000016,387.7227,396,347,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,sorted,50,0.0000001,0.00000015,0.0000002,387.7227,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,reverse,50,0.000002,0.00000204,0.0000022,387.7227,856,809,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,nearly_sorted,50,0.0000003,0.00000035,0.0000006,387.7227,133,84,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,50,50,all_identical,50,0.0000001,0.00000014,0.0000002,387.7227,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100,100,random,50,0.0000034,0.00000356,0.0000043,387.7227,1389,1291,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100,100,sorted,50,0.0000002,0.00000026,0.0000003,387.7227,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100,100,reverse,50,0.0000076,0.00000981,0.0000283,387.7227,3414,3317,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100,100,nearly_sorted,50,0.0000006,0.00000071,0.0000012,387.7227,282,183,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100,100,all_identical,50,0.0000002,0.00000026,0.0000004,387.7227,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1k,1000,random,50,0.0003548,0.00037241,0.0005768,387.7227,171891,170892,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1k,1000,sorted,50,0.0000022,0.00000222,0.0000023,387.7227,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1k,1000,reverse,50,0.0006816,0.00072644,0.0010348,387.7227,334236,333239,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1k,1000,nearly_sorted,50,0.0000348,0.00003599,0.0000576,387.7227,15915,14916,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1k,1000,all_identical,50,0.0000022,0.00000223,0.0000023,387.7227,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,random,1,0.0362807,0.0362807,0.0362807,387.7227,16416676,16406677,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,sorted,1,0.0000225,0.0000225,0.0000225,387.7227,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,reverse,1,0.0702268,0.0702268,0.0702268,387.7227,33343116,33333119,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,nearly_sorted,1,0.0036502,0.0036502,0.0036502,387.7227,1641770,1631771,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,all_identical,1,0.0000229,0.0000229,0.0000229,387.7227,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100k,100000,random,1,3.4472751,3.4472751,3.4472751,387.7227,1660097840,1659997843,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100k,100000,sorted,1,0.0002244,0.0002244,0.0002244,387.7227,99999,0,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100k,100000,reverse,1,6.9253391,6.9253391,6.9253391,387.7227,3333321172,3333221175,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100k,100000,nearly_sorted,1,0.3734232,0.3734232,0.3734232,387.7227,172953996,172853998,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,100k,100000,all_identical,1,0.0002284,0.0002284,0.0002284,387.7227,99999,0,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,1m,1000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10m,10000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10m,10000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10m,10000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10m,10000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,10m,10000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100m,100000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100m,100000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100m,100000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100m,100000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100m,100000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10,10,random,50,0.0000001,0.00000015,0.0000005,387.707,44,11,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,sorted,50,0,0.00000005,0.0000002,387.7227,17,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,reverse,50,0.0000001,0.00000018,0.0000006,387.7227,45,29,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,nearly_sorted,50,0,0.00000011,0.0000004,387.7227,30,8,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10,10,all_identical,50,0,0.00000005,0.0000002,387.7227,17,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,random,50,0.0000004,0.00000061,0.0000014,387.7227,145,51,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,sorted,50,0,0.00000009,0.0000002,387.7227,37,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,reverse,50,0.0000005,0.00000057,0.0000012,387.7227,190,121,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,nearly_sorted,50,0.0000001,0.00000016,0.0000004,387.7227,70,3,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,20,20,all_identical,50,0,0.00000009,0.0000003,387.7227,37,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,random,50,0.000002,0.00000212,0.0000041,387.7227,900,347,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,sorted,50,0.0000002,0.0000002,0.0000003,387.7227,97,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,reverse,50,0.0000033,0.00000344,0.0000055,387.7227,1197,809,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,nearly_sorted,50,0.0000006,0.00000066,0.0000012,387.7227,279,84,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,50,50,all_identical,50,0.0000001,0.00000021,0.0000003,387.7227,97,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100,100,random,50,0.0000072,0.00000746,0.0000117,387.7227,3059,1291,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100,100,sorted,50,0.0000004,0.00000053,0.0000008,387.7227,197,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100,100,reverse,50,0.0000133,0.00001577,0.0000383,387.7227,4515,3317,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100,100,nearly_sorted,50,0.0000016,0.0000017,0.0000028,387.7227,764,183,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100,100,all_identical,50,0.0000003,0.00000039,0.0000005,387.7227,197,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1k,1000,random,50,0.0008725,0.00120088,0.0033774,387.7227,353970,170892,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1k,1000,sorted,50,0.0000031,0.00000321,0.0000033,387.7227,1997,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1k,1000,reverse,50,0.0011566,0.00119927,0.0014885,387.7227,443220,333239,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1k,1000,nearly_sorted,50,0.0000984,0.00009908,0.0001135,387.7227,46824,14916,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1k,1000,all_identical,50,0.0000032,0.00000429,0.0000234,387.7227,1997,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,random,1,0.143082,0.143082,0.143082,387.7227,34552097,16406677,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,sorted,1,0.000032,0.000032,0.000032,387.7227,19997,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,reverse,1,0.1182722,0.1182722,0.1182722,387.7227,44551650,33333119,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,nearly_sorted,1,0.010841,0.010841,0.010841,387.7227,4054095,1631771,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,all_identical,1,0.0000567,0.0000567,0.0000567,387.7227,19997,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100k,100000,random,1,15.4480896,15.4480896,15.4480896,387.7227,3468609189,1659997843,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100k,100000,sorted,1,0.0003206,0.0003206,0.0003206,387.7227,199997,0,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100k,100000,reverse,1,11.8436235,11.8436235,11.8436235,387.7227,4468977422,3333221175,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100k,100000,nearly_sorted,1,1.0601529,1.0601529,1.0601529,387.7227,415392110,172853998,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,100k,100000,all_identical,1,0.0003422,0.0003422,0.0003422,387.7227,199997,0,not_checked,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,1m,1000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10m,10000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10m,10000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10m,10000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10m,10000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,10m,10000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100m,100000000,random,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100m,100000000,sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100m,100000000,reverse,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100m,100000000,nearly_sorted,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100m,100000000,all_identical,0,,,,,,,unstable,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,10,10,random,50,0.0000004,0.00000047,0.0000011,387.7109,9,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10,10,sorted,50,0.0000004,0.00000049,0.0000012,387.7227,9,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10,10,reverse,50,0.0000004,0.00000049,0.0000013,387.7227,9,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10,10,nearly_sorted,50,0.0000004,0.00000048,0.0000014,387.7227,9,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10,10,all_identical,50,0.0000004,0.00000048,0.0000012,387.7227,9,10,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,20,20,random,50,0.0000006,0.00000078,0.0000019,387.7227,19,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,20,20,sorted,50,0.0000005,0.00000053,0.0000014,387.7227,19,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,20,20,reverse,50,0.0000005,0.00000054,0.0000017,387.7227,19,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,20,20,nearly_sorted,50,0.0000005,0.00000056,0.0000015,387.7227,19,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,20,20,all_identical,50,0.0000005,0.00000053,0.0000012,387.7227,19,20,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,50,50,random,50,0.0000008,0.00000089,0.0000019,387.7227,49,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,50,50,sorted,50,0.0000006,0.00000066,0.0000015,387.7227,49,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,50,50,reverse,50,0.0000006,0.00000068,0.0000014,387.7227,49,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,50,50,nearly_sorted,50,0.0000006,0.00000066,0.0000015,387.7227,49,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,50,50,all_identical,50,0.0000006,0.00000068,0.0000013,387.7227,49,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100,100,random,50,0.0000008,0.00000083,0.0000018,387.7227,99,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100,100,sorted,50,0.0000008,0.00000084,0.0000017,387.7227,99,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100,100,reverse,50,0.0000008,0.00000085,0.0000019,387.7227,99,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100,100,nearly_sorted,50,0.0000007,0.00000083,0.0000017,387.7227,99,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100,100,all_identical,50,0.0000008,0.00000084,0.0000016,387.7227,99,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,1k,1000,random,50,0.0000051,0.00000527,0.0000069,387.7227,999,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,1k,1000,sorted,50,0.0000052,0.00000658,0.0000291,387.7227,999,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,1k,1000,reverse,50,0.0000052,0.00000531,0.0000071,387.7227,999,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,1k,1000,nearly_sorted,50,0.0000051,0.00000619,0.000032,387.7227,999,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,1k,1000,all_identical,50,0.0000052,0.00000655,0.0000278,387.7227,999,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10k,10000,random,1,0.0000499,0.0000499,0.0000499,387.7227,9999,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10k,10000,sorted,1,0.0000502,0.0000502,0.0000502,387.7227,9999,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10k,10000,reverse,1,0.0000685,0.0000685,0.0000685,387.7227,9999,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10k,10000,nearly_sorted,1,0.0000809,0.0000809,0.0000809,387.7227,9999,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,10k,10000,all_identical,1,0.0000951,0.0000951,0.0000951,387.7227,9999,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100k,100000,random,1,0.0004909,0.0004909,0.0004909,387.7227,99999,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100k,100000,sorted,1,0.0004845,0.0004845,0.0004845,387.7227,99999,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100k,100000,reverse,1,0.0005555,0.0005555,0.0005555,387.7227,99999,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Counting Sort,iterative,100k,100000,nearly_sorted,1,0.0004844,0.0004844,0.0004844,387.7227,99999,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
