distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
wide_range,Merge Sort (rec),recursive,50,50,random,50,0.00016190,0.00017846,0.00026790,0.0008,218,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,50,50,random,50,0.00016390,0.00020907,0.00034070,0.0008,231,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,50,50,random,50,0.00018290,0.00021372,0.00071690,0.0004,408,238,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,50,50,random,50,0.00058990,0.00073731,0.00156000,0.0004,1210,582,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,50,50,random,50,0.00034920,0.00042802,0.00075440,0.0004,1225,45,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,50,50,random,50,0.00029160,0.00048138,0.00292750,0.0004,628,582,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,50,50,random,50,0.00045610,0.00049709,0.00084840,0.0004,949,582,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,50,50,random,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,50,50,random,50,0.00012420,0.00014130,0.00035480,0.0012,0,300,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,50,50,random,50,0.00022230,0.00032017,0.00154670,0.0008,461,420,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,50,50,sorted,50,0.00019580,0.00027228,0.00086390,0.0004,462,246,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,50,50,sorted,50,0.00019190,0.00021224,0.00036520,0.0004,462,246,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,50,50,sorted,50,0.00014370,0.00017142,0.00032400,0.0008,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,50,50,sorted,50,0.00014620,0.00015435,0.00020490,0.0008,161,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,50,50,sorted,50,0.00020120,0.00025129,0.00101660,0.0004,434,270,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,50,50,sorted,50,0.00001050,0.00001611,0.00004690,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,50,50,sorted,50,0.00034690,0.00038081,0.00064360,0.0004,1225,25,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,50,50,sorted,50,0.00001080,0.00001608,0.00005150,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,50,50,sorted,50,0.00001040,0.00001146,0.00003100,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,50,50,sorted,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,50,50,sorted,50,0.00011600,0.00017192,0.00062650,0.0012,0,300,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,50,50,sorted,50,0.00002900,0.00003187,0.00007450,0.0008,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,50,50,reverse,50,0.00017980,0.00018843,0.00024270,0.0004,442,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,50,50,reverse,50,0.00017300,0.00020505,0.00034260,0.0004,442,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,50,50,reverse,50,0.00013810,0.00015710,0.00028960,0.0008,133,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,50,50,reverse,50,0.00013840,0.00015515,0.00027830,0.0008,133,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,50,50,reverse,50,0.00016380,0.00023656,0.00146810,0.0004,379,207,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,50,50,reverse,50,0.00070680,0.00082156,0.00164260,0.0004,1225,1225,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,50,50,reverse,50,0.00033890,0.00038851,0.00108920,0.0004,1225,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,50,50,reverse,50,0.00060140,0.00070939,0.00169490,0.0004,1225,1225,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,50,50,reverse,50,0.00070850,0.00083230,0.00223700,0.0004,1225,1225,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,50,50,reverse,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,50,50,reverse,50,0.00011610,0.00014192,0.00043920,0.0012,0,300,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,50,50,reverse,50,0.00032870,0.00036768,0.00049450,0.0008,667,699,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,50,50,nearly_sorted,50,0.00017480,0.00018745,0.00029090,0.0004,434,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,50,50,nearly_sorted,50,0.00017040,0.00020478,0.00068380,0.0004,434,236,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,50,50,nearly_sorted,50,0.00015160,0.00018382,0.00031150,0.0008,187,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,50,50,nearly_sorted,50,0.00015430,0.00017080,0.00037710,0.0008,200,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,50,50,nearly_sorted,50,0.00019760,0.00023409,0.00043740,0.0004,431,262,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,50,50,nearly_sorted,50,0.00033940,0.00045261,0.00086450,0.0004,1105,120,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,50,50,nearly_sorted,50,0.00034570,0.00045984,0.00111620,0.0004,1225,25,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,50,50,nearly_sorted,50,0.00005510,0.00006731,0.00015080,0.0004,169,120,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,50,50,nearly_sorted,50,0.00008130,0.00008375,0.00013360,0.0004,235,120,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,50,50,nearly_sorted,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,50,50,nearly_sorted,50,0.00011630,0.00021121,0.00122780,0.0012,0,300,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,50,50,nearly_sorted,50,0.00005160,0.00009051,0.00014890,0.0008,145,108,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,50,50,all_identical,50,0.00001880,0.00002910,0.00005440,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,50,50,all_identical,50,0.00001840,0.00002601,0.00004900,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,50,50,all_identical,50,0.00014260,0.00015958,0.00030680,0.0008,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,50,50,all_identical,50,0.00014450,0.00018592,0.00031520,0.0008,161,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,50,50,all_identical,50,0.00004750,0.00005510,0.00010980,0.0004,144,49,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,50,50,all_identical,50,0.00001050,0.00001110,0.00001820,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,50,50,all_identical,50,0.00033790,0.00039963,0.00091510,0.0004,1225,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,50,50,all_identical,50,0.00001130,0.00001263,0.00002670,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,50,50,all_identical,50,0.00001040,0.00001256,0.00002160,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,50,50,all_identical,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,50,50,all_identical,50,0.00000070,0.00000106,0.00000240,0.0004,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,50,50,all_identical,50,0.00002870,0.00003563,0.00008560,0.0008,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,100,100,random,50,0.00092720,0.00103231,0.00172460,0.0009,1097,596,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,100,100,random,50,0.00045960,0.00052294,0.00117880,0.0008,1097,596,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,100,100,random,50,0.00038520,0.00043676,0.00084090,0.0015,539,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,100,100,random,50,0.00039450,0.00044625,0.00084030,0.0015,563,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,100,100,random,50,0.00049070,0.00059903,0.00186850,0.0008,1029,590,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,100,100,random,50,0.00214000,0.00260261,0.00412960,0.0008,4905,2400,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,100,100,random,50,0.00143850,0.00172401,0.00407820,0.0008,4950,94,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,100,100,random,50,0.00136810,0.00217796,0.00541740,0.0008,2494,2400,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,100,100,random,50,0.00187020,0.00216218,0.00410900,0.0008,3822,2400,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,100,100,random,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,100,100,random,50,0.00024290,0.00027901,0.00069890,0.0024,0,600,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,100,100,random,50,0.00060720,0.00073609,0.00207460,0.0015,977,900,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,100,100,sorted,50,0.00048750,0.00053460,0.00081330,0.0008,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,100,100,sorted,50,0.00047510,0.00059564,0.00222070,0.0008,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,100,100,sorted,50,0.00032900,0.00037874,0.00062880,0.0015,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,100,100,sorted,50,0.00033600,0.00038557,0.00068850,0.0015,372,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,100,100,sorted,50,0.00052260,0.00063798,0.00133840,0.0008,1081,640,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,100,100,sorted,50,0.00002070,0.00002409,0.00006000,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,100,100,sorted,50,0.00145030,0.00172463,0.00348450,0.0008,4950,50,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,100,100,sorted,50,0.00002150,0.00002634,0.00010610,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,100,100,sorted,50,0.00002060,0.00006282,0.00128840,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,100,100,sorted,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,100,100,sorted,50,0.00024240,0.00031675,0.00079640,0.0024,0,600,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,100,100,sorted,50,0.00010150,0.00013635,0.00027300,0.0015,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,100,100,reverse,50,0.00045380,0.00060019,0.00165710,0.0008,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,100,100,reverse,50,0.00046180,0.00065810,0.00163560,0.0008,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,100,100,reverse,50,0.00033950,0.00040484,0.00269180,0.0015,316,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,100,100,reverse,50,0.00033670,0.00037534,0.00067360,0.0015,316,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,100,100,reverse,50,0.00046770,0.00052045,0.00085070,0.0008,944,516,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,100,100,reverse,50,0.00292880,0.00350823,0.00533400,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,100,100,reverse,50,0.00143320,0.00164381,0.00273710,0.0008,4950,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,100,100,reverse,50,0.00251570,0.00326755,0.00554580,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,100,100,reverse,50,0.00292510,0.00345004,0.00507190,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,100,100,reverse,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,100,100,reverse,50,0.00024310,0.00028011,0.00050300,0.0024,0,600,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,100,100,reverse,50,0.00082050,0.00097691,0.00235970,0.0015,1566,1694,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,100,100,nearly_sorted,50,0.00047900,0.00064321,0.00182460,0.0008,1101,609,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,100,100,nearly_sorted,50,0.00046340,0.00055594,0.00112370,0.0008,1101,609,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,100,100,nearly_sorted,50,0.00035930,0.00040806,0.00086510,0.0015,459,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,100,100,nearly_sorted,50,0.00036200,0.00044208,0.00154530,0.0015,476,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,100,100,nearly_sorted,50,0.00051730,0.00058349,0.00124920,0.0008,1073,629,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,100,100,nearly_sorted,50,0.00129220,0.00157940,0.00310230,0.0008,4247,287,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,100,100,nearly_sorted,50,0.00144490,0.00179113,0.00304890,0.0008,4950,55,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,100,100,nearly_sorted,50,0.00015130,0.00016337,0.00022190,0.0008,386,287,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,100,100,nearly_sorted,50,0.00025790,0.00030257,0.00053580,0.0008,672,287,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,100,100,nearly_sorted,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,100,100,nearly_sorted,50,0.00024250,0.00030864,0.00117100,0.0024,0,600,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,100,100,nearly_sorted,50,0.00017830,0.00024010,0.00062100,0.0015,395,316,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,100,100,all_identical,50,0.00003600,0.00003791,0.00007520,0.0008,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,100,100,all_identical,50,0.00003590,0.00006208,0.00060640,0.0008,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,100,100,all_identical,50,0.00032670,0.00037757,0.00068600,0.0015,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,100,100,all_identical,50,0.00032940,0.00038152,0.00061660,0.0015,372,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,100,100,all_identical,50,0.00010450,0.00012779,0.00040030,0.0008,294,99,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,100,100,all_identical,50,0.00002070,0.00002553,0.00006540,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,100,100,all_identical,50,0.00142760,0.00167449,0.00341240,0.0008,4950,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,100,100,all_identical,50,0.00002110,0.00002181,0.00003550,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,100,100,all_identical,50,0.00002050,0.00002207,0.00004460,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,100,100,all_identical,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,100,100,all_identical,50,0.00000100,0.00000125,0.00000320,0.0008,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,100,100,all_identical,50,0.00010080,0.00014970,0.00101040,0.0015,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,1k,1000,random,50,0.02236320,0.02534695,0.03653450,0.0087,17604,10326,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,1k,1000,random,50,0.00864120,0.01069880,0.01777690,0.0077,17604,10326,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,1k,1000,random,50,0.00663000,0.00940644,0.01477540,0.0153,8707,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,1k,1000,random,50,0.00625690,0.00872161,0.01349660,0.0153,8719,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,1k,1000,random,50,0.00872870,0.00989289,0.01165430,0.0077,16887,9096,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,1k,1000,random,50,0.26006120,0.27854686,0.39528020,0.0077,498174,243332,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,1k,1000,random,50,0.16882460,0.18120434,0.25044470,0.0077,499500,990,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,1k,1000,random,50,0.14479710,0.15859763,0.22773850,0.0077,244326,243332,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,1k,1000,random,50,0.22441620,0.23724157,0.31345400,0.0077,370214,243332,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,1k,1000,random,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,1k,1000,random,50,0.00427300,0.00481015,0.00617330,0.0230,0,9000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,1k,1000,random,50,0.00765080,0.00859957,0.01187610,0.0153,13491,12682,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,1k,1000,sorted,50,0.00920520,0.01036636,0.01491980,0.0078,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,1k,1000,sorted,50,0.00900500,0.01014289,0.01397140,0.0077,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,1k,1000,sorted,50,0.00526010,0.00654453,0.01080770,0.0153,5044,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,1k,1000,sorted,50,0.00535400,0.00699323,0.01161540,0.0153,5052,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,1k,1000,sorted,50,0.00925070,0.01188582,0.02652870,0.0077,17583,9708,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,1k,1000,sorted,50,0.00031240,0.00040656,0.00090830,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,1k,1000,sorted,50,0.16834920,0.18603707,0.27726150,0.0077,499500,500,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,1k,1000,sorted,50,0.00032780,0.00037553,0.00113830,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,1k,1000,sorted,50,0.00031590,0.00040719,0.00097520,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,1k,1000,sorted,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,1k,1000,sorted,50,0.00433050,0.00506838,0.00748980,0.0230,0,9000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,1k,1000,sorted,50,0.00277280,0.00315297,0.00514110,0.0153,3528,5000,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,1k,1000,reverse,50,0.00864260,0.00986931,0.01261230,0.0078,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,1k,1000,reverse,50,0.00843580,0.01021704,0.01314130,0.0077,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,1k,1000,reverse,50,0.00519890,0.00637681,0.00944050,0.0153,4932,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,1k,1000,reverse,50,0.00494520,0.00590800,0.00912850,0.0153,4932,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,1k,1000,reverse,50,0.00812720,0.01010442,0.01527130,0.0077,15965,8316,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,1k,1000,reverse,50,0.35254850,0.38547276,0.51661100,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,1k,1000,reverse,50,0.16944630,0.18244877,0.25109840,0.0077,499500,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,1k,1000,reverse,50,0.29592250,0.31440399,0.42441820,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Shaker Sort,iterative,1k,1000,reverse,50,0.36827030,0.38970564,0.55728440,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Counting Sort,iterative,1k,1000,reverse,,,,,,,,,stable,O(n+k),O(n+k),O(n+k),O(k),SKIPPED(range=n^3)
wide_range,Radix Sort,iterative,1k,1000,reverse,50,0.00431050,0.00505032,0.00814480,0.0230,0,9000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
wide_range,Timsort,hybrid,1k,1000,reverse,50,0.01116490,0.01245440,0.01529960,0.0153,17844,20404,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
wide_range,Quick Sort (iter),iterative,1k,1000,nearly_sorted,50,0.00858720,0.00979025,0.01233940,0.0078,18293,10481,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Quick Sort (rec),recursive,1k,1000,nearly_sorted,50,0.00844300,0.00968586,0.01638340,0.0077,18293,10481,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
wide_range,Merge Sort (rec),recursive,1k,1000,nearly_sorted,50,0.00594220,0.00716608,0.01384080,0.0153,7788,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Merge Sort (iter),iterative,1k,1000,nearly_sorted,50,0.00587950,0.00675306,0.00900700,0.0153,7775,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
wide_range,Heap Sort,iterative,1k,1000,nearly_sorted,50,0.00911320,0.01040134,0.01314340,0.0077,17486,9642,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
wide_range,Bubble Sort,iterative,1k,1000,nearly_sorted,50,0.17759920,0.19185297,0.24695100,0.0077,489770,27736,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
wide_range,Selection Sort,iterative,1k,1000,nearly_sorted,50,0.16749890,0.18730033,0.25387770,0.0077,499500,550,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
wide_range,Insertion Sort,iterative,1k,1000,nearly_sorted,50,0.01635210,0.01789281,0.02039270,0.0077,28735,27736,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
